title,description,reviews,ratings
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Awesome Design and Superb Cooling ❤️❤️❤️❤️READ MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",I have purchased two ac one is blue star 1.5 ton 3 star and other is this and to be Frank this is cooling master my room is of 180sqft and is only take 6to 7 min to cool the room without any second thought go for it. Beside this blue star take 15 to 20 min to cool other room of same size .READ MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Very very very bad experience dont order anything from omni tech seller just wasted 20 days over this..READ MORE,1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Over all excellent.. recommended to buy the brand..READ MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",5 mint full colling  gud model tks flipkart nd dakinREAD MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",I love this productREAD MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Very good with zero soundREAD MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",While trying the AC on first day in found its not cooling in a small sized hall too.READ MORE,1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Product doesn't work well in cooling as per my expectations. Jaisalmer golden city temperature is always high so this product does not work so it is a waste of money to purchase top brand Daikin.Temp. Not below 24 degrees in the room so do not purchase inverter AC. Please purchase non-inverter AC for direct and immediately Cooling.READ MORE,1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Very very bad experienceREAD MORE,1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Everything is good about this AC but the only thing I have given 4star is it starts after 5mins of switching it onREAD MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",While trying the AC on first day in found its not cooling in a small sized hall too.READ MORE,1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Cooling is now ok after 2 days of installation. I needed only cooling and low maintenance, Feature are more than enough for me. more features are welcome but not at the cost of maintenance and cooling.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Great product with awesome cooling..READ MORE,4
